"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/DatasmithContent/Materials/FBXImporter/DeltaGenReference.DeltaGenReference","0","0","0","14","0","Compiling DeltaGenReference: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'OverrideReflectionIsActive2-1'=False, StaticSwitch'TexAOAsMultiplier2-1'=False, StaticSwitch'TexAOIsActive2-1'=False, StaticSwitch'TexBumpIsActive2-1'=False, StaticSwitch'TexDiffuseIsActive2-1'=False, StaticSwitch'TexReflectionIsActive2-1'=False, StaticSwitch'TexShininessIsActive2-1'=False, StaticSwitch'TexSpecularIsActive2-1'=False"
"/DatasmithContent/Materials/StdEmissive/M_StdEmissive.M_StdEmissive","0","0","0","109","0","Compiling M_StdEmissive: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'UseTriplanarProjection2-1'=False, StaticSwitch'UseTriplanarWorldSpace2-1'=False"
"/DatasmithContent/Materials/StdOpaque/M_StdOpaque.M_StdOpaque","0","0","0","149","0","Compiling M_StdOpaque: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'EnableRayTracingOptims2-1'=False, StaticSwitch'UseHeightMap2-1'=False, StaticSwitch'UseTriplanarProjection2-1'=False, StaticSwitch'UseTriplanarWorldSpace2-1'=False"
"/DatasmithContent/Materials/FBXImporter/VRED/Chrome.Chrome","0","0","0","14","0","Compiling Chrome: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'TexBumpIsActive2-1'=False, StaticSwitch'TexBumpLimitedProjectionSize2-1'=False, StaticSwitch'TexBumpProjectionIsPlanar2-1'=False, StaticSwitch'TexBumpProjectionIsUV2-1'=False, StaticSwitch'TexDisplacementIsActive2-1'=False, StaticSwitch'TexDisplacementLimitedProjectionSize2-1'=False, StaticSwitch'TexDisplacementProjectionIsPlanar2-1'=False, StaticSwitch'TexDisplacementProjectionIsUV2-1'=False, StaticSwitch'TexIncandescenceIsActive2-1'=False, StaticSwitch'TexIncandescenceLimitedProjectionSize2-1'=False, StaticSwitch'TexIncandescenceProjectionIsPlanar2-1'=False, StaticSwitch'TexIncandescenceProjectionIsUV2-1'=False, StaticSwitch'TexRoughnessIsActive2-1'=False, StaticSwitch'TexRoughnessLimitedProjectionSize2-1'=False, StaticSwitch'TexRoughnessProjectionIsPlanar2-1'=False, StaticSwitch'TexRoughnessProjectionIsUV2-1'=False, StaticSwitch'TexTransparencyIsActive2-1'=False, StaticSwitch'TexTransparencyLimitedProjectionSize2-1'=False, StaticSwitch'TexTransparencyProjectionIsPlanar2-1'=False, StaticSwitch'TexTransparencyProjectionIsUV2-1'=False, StaticSwitch'UseRoughness2-1'=False"
"/DatasmithContent/Materials/FBXImporter/VRED/Plastic.Plastic","0","0","0","14","0","Compiling Plastic: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'TexBumpIsActive2-1'=False, StaticSwitch'TexBumpLimitedProjectionSize2-1'=False, StaticSwitch'TexBumpProjectionIsPlanar2-1'=False, StaticSwitch'TexBumpProjectionIsUV2-1'=False, StaticSwitch'TexDiffuseIsActive2-1'=False, StaticSwitch'TexDiffuseLimitedProjectionSize2-1'=False, StaticSwitch'TexDiffuseProjectionIsPlanar2-1'=False, StaticSwitch'TexDiffuseProjectionIsUV2-1'=False, StaticSwitch'TexDisplacementIsActive2-1'=False, StaticSwitch'TexDisplacementLimitedProjectionSize2-1'=False, StaticSwitch'TexDisplacementProjectionIsPlanar2-1'=False, StaticSwitch'TexDisplacementProjectionIsUV2-1'=False, StaticSwitch'TexIncandescenceIsActive2-1'=False, StaticSwitch'TexIncandescenceLimitedProjectionSize2-1'=False, StaticSwitch'TexIncandescenceProjectionIsPlanar2-1'=False, StaticSwitch'TexIncandescenceProjectionIsUV2-1'=False, StaticSwitch'TexRoughnessIsActive2-1'=False, StaticSwitch'TexRoughnessLimitedProjectionSize2-1'=False, StaticSwitch'TexRoughnessProjectionIsPlanar2-1'=False, StaticSwitch'TexRoughnessProjectionIsUV2-1'=False, StaticSwitch'TexScatterIsActive2-1'=False, StaticSwitch'TexScatterLimitedProjectionSize2-1'=False, StaticSwitch'TexScatterProjectionIsPlanar2-1'=False, StaticSwitch'TexScatterProjectionIsUV2-1'=False, StaticSwitch'TexSpecularIsActive2-1'=False, StaticSwitch'TexSpecularLimitedProjectionSize2-1'=False, StaticSwitch'TexSpecularProjectionIsPlanar2-1'=False, StaticSwitch'TexSpecularProjectionIsUV2-1'=False, StaticSwitch'TexTransparencyIsActive2-1'=False, StaticSwitch'TexTransparencyLimitedProjectionSize2-1'=False, StaticSwitch'TexTransparencyProjectionIsPlanar2-1'=False, StaticSwitch'TexTransparencyProjectionIsUV2-1'=False"
"/DatasmithContent/Materials/FBXImporter/VRED/UnicolorCarpaint.UnicolorCarpaint","0","0","0","14","0","Compiling UnicolorCarpaint: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'TexDisplacementIsActive2-1'=False, StaticSwitch'TexDisplacementLimitedProjectionSize2-1'=False, StaticSwitch'TexDisplacementProjectionIsPlanar2-1'=False, StaticSwitch'TexDisplacementProjectionIsUV2-1'=False, StaticSwitch'TexIncandescenceIsActive2-1'=False, StaticSwitch'TexIncandescenceLimitedProjectionSize2-1'=False, StaticSwitch'TexIncandescenceProjectionIsPlanar2-1'=False, StaticSwitch'TexIncandescenceProjectionIsUV2-1'=False, StaticSwitch'TexTransparencyIsActive2-1'=False, StaticSwitch'TexTransparencyLimitedProjectionSize2-1'=False, StaticSwitch'TexTransparencyProjectionIsPlanar2-1'=False, StaticSwitch'TexTransparencyProjectionIsUV2-1'=False, StaticSwitch'UseOrangePeel2-1'=False"
"/DatasmithContent/Materials/FBXImporter/VRED/BrushedMetal.BrushedMetal","0","0","0","14","0","Compiling BrushedMetal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'TexBumpIsActive2-1'=False, StaticSwitch'TexBumpLimitedProjectionSize2-1'=False, StaticSwitch'TexBumpProjectionIsPlanar2-1'=False, StaticSwitch'TexBumpProjectionIsUV2-1'=False, StaticSwitch'TexDiffuseIsActive2-1'=False, StaticSwitch'TexDiffuseLimitedProjectionSize2-1'=False, StaticSwitch'TexDiffuseProjectionIsPlanar2-1'=False, StaticSwitch'TexDiffuseProjectionIsUV2-1'=False, StaticSwitch'TexDisplacementIsActive2-1'=False, StaticSwitch'TexDisplacementLimitedProjectionSize2-1'=False, StaticSwitch'TexDisplacementProjectionIsPlanar2-1'=False, StaticSwitch'TexDisplacementProjectionIsUV2-1'=False, StaticSwitch'TexIncandescenceIsActive2-1'=False, StaticSwitch'TexIncandescenceLimitedProjectionSize2-1'=False, StaticSwitch'TexIncandescenceProjectionIsPlanar2-1'=False, StaticSwitch'TexIncandescenceProjectionIsUV2-1'=False, StaticSwitch'TexRoughnessIsActive2-1'=False, StaticSwitch'TexRoughnessLimitedProjectionSize2-1'=False, StaticSwitch'TexRoughnessProjectionIsPlanar2-1'=False, StaticSwitch'TexRoughnessProjectionIsUV2-1'=False, StaticSwitch'TexSpecularIsActive2-1'=False, StaticSwitch'TexSpecularLimitedProjectionSize2-1'=False, StaticSwitch'TexSpecularProjectionIsPlanar2-1'=False, StaticSwitch'TexSpecularProjectionIsUV2-1'=False, StaticSwitch'TexTransparencyIsActive2-1'=False, StaticSwitch'TexTransparencyLimitedProjectionSize2-1'=False, StaticSwitch'TexTransparencyProjectionIsPlanar2-1'=False, StaticSwitch'TexTransparencyProjectionIsUV2-1'=False, StaticSwitch'UseClearCoat2-1'=False"
"/DatasmithContent/Materials/FBXImporter/VRED/Phong.Phong","0","0","0","14","0","Compiling Phong: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'TexBumpIsActive2-1'=False, StaticSwitch'TexBumpLimitedProjectionSize2-1'=False, StaticSwitch'TexBumpProjectionIsPlanar2-1'=False, StaticSwitch'TexBumpProjectionIsUV2-1'=False, StaticSwitch'TexDiffuseIsActive2-1'=False, StaticSwitch'TexDiffuseLimitedProjectionSize2-1'=False, StaticSwitch'TexDiffuseProjectionIsPlanar2-1'=False, StaticSwitch'TexDiffuseProjectionIsUV2-1'=False, StaticSwitch'TexDisplacementIsActive2-1'=False, StaticSwitch'TexDisplacementLimitedProjectionSize2-1'=False, StaticSwitch'TexDisplacementProjectionIsPlanar2-1'=False, StaticSwitch'TexDisplacementProjectionIsUV2-1'=False, StaticSwitch'TexIncandescenceIsActive2-1'=False, StaticSwitch'TexIncandescenceLimitedProjectionSize2-1'=False, StaticSwitch'TexIncandescenceProjectionIsPlanar2-1'=False, StaticSwitch'TexIncandescenceProjectionIsUV2-1'=False, StaticSwitch'TexRoughnessIsActive2-1'=False, StaticSwitch'TexRoughnessLimitedProjectionSize2-1'=False, StaticSwitch'TexRoughnessProjectionIsPlanar2-1'=False, StaticSwitch'TexRoughnessProjectionIsUV2-1'=False, StaticSwitch'TexScatterIsActive2-1'=False, StaticSwitch'TexScatterLimitedProjectionSize2-1'=False, StaticSwitch'TexScatterProjectionIsPlanar2-1'=False, StaticSwitch'TexScatterProjectionIsUV2-1'=False, StaticSwitch'TexSpecularIsActive2-1'=False, StaticSwitch'TexSpecularLimitedProjectionSize2-1'=False, StaticSwitch'TexSpecularProjectionIsPlanar2-1'=False, StaticSwitch'TexSpecularProjectionIsUV2-1'=False, StaticSwitch'TexTransparencyIsActive2-1'=False, StaticSwitch'TexTransparencyLimitedProjectionSize2-1'=False, StaticSwitch'TexTransparencyProjectionIsPlanar2-1'=False, StaticSwitch'TexTransparencyProjectionIsUV2-1'=False"
"/DatasmithContent/Materials/StdTranslucent/M_StdTranslucent.M_StdTranslucent","0","0","0","90","0","Compiling M_StdTranslucent: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'UseGlassMask2-1'=False, StaticSwitch'UseTriplanarProjection2-1'=False, StaticSwitch'UseTriplanarWorldSpace2-1'=False"
"/DatasmithContent/Materials/StdDecal/M_StdDecal.M_StdDecal","0","0","0","65","0","Compiling M_StdDecal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithInstancedStaticMeshes}, StaticSwitch'EnableRayTracingOptims2-1'=False, StaticSwitch'UseCustomOpacityMap2-1'=False, StaticSwitch'UseHeightMap2-1'=False"
"/DatasmithContent/Materials/FBXImporter/VRED/Glass.Glass","0","0","0","26","0","Compiling Glass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'TexBumpIsActive2-1'=False, StaticSwitch'TexBumpLimitedProjectionSize2-1'=False, StaticSwitch'TexBumpProjectionIsPlanar2-1'=False, StaticSwitch'TexBumpProjectionIsUV2-1'=False, StaticSwitch'TexDisplacementIsActive2-1'=False, StaticSwitch'TexDisplacementLimitedProjectionSize2-1'=False, StaticSwitch'TexDisplacementProjectionIsPlanar2-1'=False, StaticSwitch'TexDisplacementProjectionIsUV2-1'=False, StaticSwitch'TexExteriorTransparencyIsActive2-1'=False, StaticSwitch'TexExteriorTransparencyLimitedProjectionSize2-1'=False, StaticSwitch'TexExteriorTransparencyProjectionIsPlanar2-1'=False, StaticSwitch'TexExteriorTransparencyProjectionIsUV2-1'=False, StaticSwitch'TexIncandescenceIsActive2-1'=False, StaticSwitch'TexIncandescenceLimitedProjectionSize2-1'=False, StaticSwitch'TexIncandescenceProjectionIsPlanar2-1'=False, StaticSwitch'TexIncandescenceProjectionIsUV2-1'=False, StaticSwitch'TexRoughnessIsActive2-1'=False, StaticSwitch'TexRoughnessLimitedProjectionSize2-1'=False, StaticSwitch'TexRoughnessProjectionIsPlanar2-1'=False, StaticSwitch'TexRoughnessProjectionIsUV2-1'=False, StaticSwitch'TexTransparencyIsActive2-1'=False, StaticSwitch'TexTransparencyLimitedProjectionSize2-1'=False, StaticSwitch'TexTransparencyProjectionIsPlanar2-1'=False, StaticSwitch'TexTransparencyProjectionIsUV2-1'=False, StaticSwitch'UseReflectivity2-1'=False, StaticSwitch'UseRoughness2-1'=False, StaticSwitch'UseTwoSided2-1'=False"
"/Game/FPSAssaultPack/FPS_Arms/Materials/Arms/M_Arms.M_Arms","0","26","0","5","77","Compiling M_Arms: Platform=PCD3D_SM5, Usage=LightingModel=MSM_PreintegratedSkin, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/FPSAssaultPack/Materials/Rifle/M_Rifle_Master.M_Rifle_Master","0","47","0","47","77","Compiling M_Rifle_Master: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMeshParticles,bUsedWithStaticLighting}"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","0","4","0","Compiling ControlRigGizmoMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","0","6","0","Compiling DebugEditorMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","0","18","0","Compiling M_DynamicMeshComponentVtxColor: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","0","3","0","Compiling PhAT_NoCollisionMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","0","3","0","Compiling PhAT_UnselectedMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","0","6","0","Compiling GizmoMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","0","5","0","Compiling DebugMeshMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","0","4","0","Compiling RemoveSurfaceMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","0","10","0","Compiling SplineEditorMeshMat: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSplineMeshes}"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","0","3","0","Compiling M_SimpleUnlitTranslucent: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","0","26","0","Compiling CineMat: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSplineMeshes}"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","0","29","0","Compiling NaniteHiddenSectionMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","0","14","0","Compiling Xray: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","0","3","0","Compiling Main: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","0","3","0","Compiling TranslucentTransformGizmoMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","0","7","0","Compiling ControlRigXRayMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","0","43","0","Compiling DefaultLightFunctionMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","0","82","0","Compiling BasicShapeMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes,bUsedWithGeometryCollections,bUsedWithNanite}"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","0","4","0","Compiling M_SimpleSkyDome: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","0","50","0","Compiling FlattenMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithNanite}, StaticSwitch'PackMetallic2-1'=False, StaticSwitch'PackRoughness2-1'=False, StaticSwitch'PackSpecular2-1'=False, StaticSwitch'UseAmbientOcclusion2-1'=False, StaticSwitch'UseBaseColor2-1'=False, StaticSwitch'UseCustomUV2-1'=False, StaticSwitch'UseEmissiveColor2-1'=False, StaticSwitch'UseEmissiveHDR2-1'=False, StaticSwitch'UseMetallic2-1'=False, StaticSwitch'UseOpacity2-1'=False, StaticSwitch'UseOpacityMask2-1'=False, StaticSwitch'UseRoughness2-1'=False, StaticSwitch'UseSpecular2-1'=False, StaticSwitch'UseUV12-1'=False, StaticSwitch'UseUV22-1'=False, StaticSwitch'UseUV32-1'=False, StaticSwitch'UseUV42-1'=False, StaticSwitch'UseUV52-1'=False, StaticSwitch'UseUV62-1'=False"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","0","50","0","Compiling FlattenMaterial_WS_Normal_VT: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=0, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithNanite}, StaticSwitch'PackMetallic2-1'=False, StaticSwitch'PackRoughness2-1'=False, StaticSwitch'PackSpecular2-1'=False, StaticSwitch'UseAmbientOcclusion2-1'=False, StaticSwitch'UseBaseColor2-1'=False, StaticSwitch'UseCustomUV2-1'=False, StaticSwitch'UseEmissiveColor2-1'=False, StaticSwitch'UseEmissiveHDR2-1'=False, StaticSwitch'UseMetallic2-1'=False, StaticSwitch'UseOpacity2-1'=False, StaticSwitch'UseOpacityMask2-1'=False, StaticSwitch'UseRoughness2-1'=False, StaticSwitch'UseSpecular2-1'=False, StaticSwitch'UseUV12-1'=False, StaticSwitch'UseUV22-1'=False, StaticSwitch'UseUV32-1'=False, StaticSwitch'UseUV42-1'=False, StaticSwitch'UseUV52-1'=False, StaticSwitch'UseUV62-1'=False"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","0","50","0","Compiling FlattenMaterial_VT: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithMorphTargets,bUsedWithNanite}, StaticSwitch'PackMetallic2-1'=False, StaticSwitch'PackRoughness2-1'=False, StaticSwitch'PackSpecular2-1'=False, StaticSwitch'UseAmbientOcclusion2-1'=False, StaticSwitch'UseBaseColor2-1'=False, StaticSwitch'UseCustomUV2-1'=False, StaticSwitch'UseEmissiveColor2-1'=False, StaticSwitch'UseEmissiveHDR2-1'=False, StaticSwitch'UseMetallic2-1'=False, StaticSwitch'UseOpacity2-1'=False, StaticSwitch'UseOpacityMask2-1'=False, StaticSwitch'UseRoughness2-1'=False, StaticSwitch'UseSpecular2-1'=False, StaticSwitch'UseUV12-1'=False, StaticSwitch'UseUV22-1'=False, StaticSwitch'UseUV32-1'=False, StaticSwitch'UseUV42-1'=False, StaticSwitch'UseUV52-1'=False, StaticSwitch'UseUV62-1'=False"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","0","6","0","Compiling DefaultPostProcessMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","0","87","0","Compiling DefaultDeferredDecalMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes}"
